1888800,0,1,0,6,2,0,0,6,0,4,2,6,1,6,4,2,1,2,1,7,1,1,3,1,5,4,6,5,6,6,4,0,2,1,18,26,0,28,32,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,5,0,0,6,13,4,0,0,4,0,0,0,4,5,1,24,1,0,1,3,0,0,0,4,5,0,0,0,0,1,1,7,1,1,1,0,3,0,0,3,0,6,0,21,5,0,1,1,0,1,1,0,3,0,0,0,0,0,1,0,0,5,5,5,4,0,4,1,4,0,2,0,0,0,0,0,0,5,0,0,0,1,0,6,0,5,1,30,0,3,5,5,4,1,1,1,1,1,0,4,1,3,0,1,0,0,5,0,0,1,1,0,1,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,5,5,2,1,2,2,4,1,4,1,2,3,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,6,0,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85000,2,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,2,0,0,3,0,2,0,2,0,0,2,0,0,1,0,3,1,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,4,0,6,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
88800,1,1,0,2,0,2,1,2,1,1,1,2,1,0,6,0,0,0,0,7,2,0,0,0,4,0,2,2,2,0,0,0,2,0,4,15,2,5,5,3,1,0,1,0,11,3,1,1,0,2,0,0,5,3,0,3,3,2,7,7,2,0,0,0,1,0,1,2,7,1,7,0,1,0,1,1,2,3,1,0,2,0,3,4,3,2,6,6,0,2,1,0,1,0,2,1,3,1,8,8,0,1,3,0,5,1,4,0,0,0,1,1,0,0,2,2,0,0,4,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,5,0,5,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60000,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,2,0,2,1,3,0,0,0,2,2,0,0,0,0,1,2,0,1,1,5,5,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,2,0,1,0,0,1,1,0,0,0,6,1,0,2,0,1,2,0,0,1,1,2,2,7,3,0,0,4,0,2,1,2,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,2,0,4,0,0,0,1,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,1,3,1,1,2,3,1,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
2900000,2,1,6,6,4,6,6,6,6,7,2,6,4,7,3,5,2,5,5,6,10,0,1,0,6,4,12,12,6,6,6,11,6,2,19,23,1,8,9,10,7,3,3,0,17,1,0,0,0,2,1,0,0,3,2,1,1,2,1,6,1,0,0,5,7,3,3,1,6,0,9,10,2,0,2,5,2,2,12,7,1,0,0,1,10,6,7,5,0,0,1,0,0,0,4,2,2,1,9,4,0,1,1,0,1,0,0,3,1,3,0,0,1,1,1,4,5,5,5,5,3,5,1,3,1,0,1,4,2,0,0,0,0,1,1,0,2,0,0,0,6,6,15,5,1,1,4,4,1,1,5,10,2,2,6,4,6,2,5,0,0,0,0,6,1,1,1,0,0,6,3,2,2,3,2,2,0,0,0,0,0,0,0,0,1,4,0,6,2,1,0,2,1,0,0,3,5,0,3,1,0,1,1,2,5,2,6,1,1,3,2,0,0,3,2,0,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
3088800,0,1,7,6,1,2,4,6,6,6,6,6,2,6,7,6,6,3,1,7,1,3,3,0,8,6,6,6,6,7,5,7,6,0,0,1,0,1,4,3,2,1,0,0,5,2,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,5,6,0,0,0,1,0,2,6,0,1,2,1,0,0,5,0,1,0,0,0,6,3,1,10,0,1,0,1,0,1,0,0,2,3,4,4,0,0,1,0,3,0,2,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,2,0,4,1,0,0,0,1,1,0,1,0,1,0,6,0,3,2,2,6,3,3,2,0,2,3,1,1,4,3,3,1,5,0,0,0,0,6,1,6,0,0,0,2,6,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,1,1,5,0,0,0,0,0,3,1,5,2,2,2,1,6,1,1,1,3,8,2,0,0,2,1,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120000,0,0,0,1,0,1,0,1,0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,10,0,3,2,4,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,4,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,1,0,0,0,4,0,2,1,1,5,3,3,0,0,0,1,0,0,4,0,9,5,9,12,2,0,11,0,0,0,3,0,9,0,0,0,1,0,1,1,0,3,2,1,0,2,1,1,1,3,0,3,0,0,0,0,1,0,3,0,3,0,1,1,0,0,13,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,2,2,0,3,0,0,0,0,0,0,0,1,0,0,1,1,2,3,2,2,5,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,1,1,7,6,7,6,6,7,8,6,2,7,7,8,7,2,6,0,4,8,6,1,4,1,8,4,7,8,6,4,9,6,5,2,12,12,0,5,15,19,0,1,1,1,9,2,0,1,1,0,0,0,0,2,0,0,3,0,1,11,0,0,0,6,7,0,2,1,5,1,11,6,0,8,4,2,3,0,7,5,4,0,7,5,8,4,7,7,0,4,0,5,0,1,1,1,0,1,11,8,1,0,0,0,1,0,2,8,1,0,1,0,1,4,1,0,5,5,0,5,0,0,1,0,0,1,2,1,7,0,0,0,1,0,2,0,0,0,0,0,6,2,11,0,5,7,7,8,6,0,0,7,4,6,2,3,3,2,2,0,0,0,0,1,2,2,0,0,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3,1,1,7,0,3,1,5,0,0,0,0,5,1,2,5,7,4,5,4,9,2,3,5,6,7,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,2
230000,0,0,0,2,0,0,0,0,0,2,1,3,1,0,2,1,2,0,1,8,0,0,0,0,2,0,2,0,1,1,1,0,0,0,22,34,5,20,27,41,0,1,1,2,34,2,2,1,1,1,1,0,5,1,0,1,0,0,0,39,1,0,0,2,0,0,0,0,5,1,21,0,0,5,5,0,0,0,0,0,5,0,2,1,4,6,5,5,5,1,0,2,0,0,0,1,0,0,19,13,6,0,6,0,1,0,2,0,0,2,0,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,6,0,5,6,6,0,27,2,3,1,1,1,1,1,0,0,0,0,2,1,2,0,1,5,0,0,5,0,1,1,0,0,0,2,1,0,1,0,3,3,0,0,0,5,0,0,0,0,0,5,1,0,5,0,0,1,0,0,0,0,5,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,4,5,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63000,1,1,0,2,0,1,1,2,0,1,1,1,1,3,2,0,1,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0,2,4,10,5,2,4,2,8,1,0,1,3,8,0,0,0,0,0,1,0,0,0,4,1,0,2,5,6,1,0,0,1,1,0,5,0,1,1,8,0,0,1,0,3,1,0,0,0,0,2,2,2,1,0,2,0,0,0,0,0,1,1,0,0,0,0,8,2,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,3,2,0,0,2,0,0,0,1,1,4,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55000,0,0,1,1,0,0,0,1,1,3,0,3,1,2,0,1,0,0,0,5,0,0,1,0,0,0,1,0,1,1,0,0,3,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,3,1,0,0,0,1,2,0,0,3,0,0,1,1,0,1,1,0,0,1,0,5,0,1,0,2,0,5,0,1,1,0,4,0,0,3,0,2,2,2,10,1,0,3,0,0,1,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,2,0,7,0,0,0,1,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20000,5,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,2,1,6,7,0,0,3,7,0,0,0,0,2,0,4,3,0,0,5,1,0,4,0,0,4,2,0,5,5,0,0,0,0,0,1,0,4,0,3,0,5,5,5,3,1,4,0,1,1,2,0,0,2,6,4,6,1,2,1,2,0,1,5,3,3,6,10,13,1,2,6,0,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,2,0,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,2,0,3,1,0,1,2,2,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,0,1,4,5,1,0,0,5,0,3,2,6,2,6,5,2,1,1,1,8,0,0,3,0,6,1,4,1,6,6,1,0,6,0,2,2,1,2,2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,4,0,0,0,0,0,3,0,0,3,5,5,0,0,0,2,0,0,1,2,0,2,0,0,0,1,0,0,0,0,2,0,0,6,1,1,0,3,1,3,2,1,0,0,0,1,0,1,3,3,2,1,0,0,0,0,0,0,1,0,0,1,2,3,1,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,6,3,0,2,3,1,3,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
119800,0,1,0,1,0,0,1,1,0,6,1,2,0,2,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,3,1,0,0,0,4,2,1,4,4,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,5,1,0,0,1,0,0,0,1,5,3,4,0,1,0,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,2,0,1,1,1,1,0,2,2,8,1,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,0,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,1,0,0,2,1
